UF,Tipo Crime,Ano,Mês,Ocorrências
RIO DE JANEIRO,ROUBO DE VEÍCULO,2017,FEVEREIRO,4286
RIO DE JANEIRO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,FEVEREIRO,21
RIO DE JANEIRO,TENTATIVA DE HOMICÍDIO,2017,FEVEREIRO,273
RIO DE JANEIRO,ESTUPRO,2017,MARÇO,372
RIO DE JANEIRO,FURTO DE VEÍCULO,2017,MARÇO,1428
RIO DE JANEIRO,HOMICÍDIO DOLOSO,2017,MARÇO,453
RIO DE JANEIRO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MARÇO,6
RIO DE JANEIRO,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,MARÇO,10
RIO DE JANEIRO,ROUBO DE CARGA,2017,MARÇO,781
RIO DE JANEIRO,ROUBO DE VEÍCULO,2017,MARÇO,5002
RIO DE JANEIRO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,MARÇO,25
RIO DE JANEIRO,TENTATIVA DE HOMICÍDIO,2017,MARÇO,287
RIO DE JANEIRO,ESTUPRO,2017,ABRIL,331
RIO DE JANEIRO,FURTO DE VEÍCULO,2017,ABRIL,1289
RIO DE JANEIRO,HOMICÍDIO DOLOSO,2017,ABRIL,412
RIO DE JANEIRO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,ABRIL,1
RIO DE JANEIRO,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,ABRIL,7
RIO DE JANEIRO,ROUBO DE CARGA,2017,ABRIL,1032
RIO DE JANEIRO,ROUBO DE VEÍCULO,2017,ABRIL,4891
RIO DE JANEIRO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,ABRIL,19
RIO DE JANEIRO,TENTATIVA DE HOMICÍDIO,2017,ABRIL,322
RIO DE JANEIRO,ESTUPRO,2017,MAIO,381
RIO DE JANEIRO,FURTO DE VEÍCULO,2017,MAIO,1302
RIO DE JANEIRO,HOMICÍDIO DOLOSO,2017,MAIO,395
RIO DE JANEIRO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MAIO,1
RIO DE JANEIRO,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,MAIO,13
RIO DE JANEIRO,ROUBO DE CARGA,2017,MAIO,1240
RIO DE JANEIRO,ROUBO DE VEÍCULO,2017,MAIO,4596
RIO DE JANEIRO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,MAIO,19
RIO DE JANEIRO,TENTATIVA DE HOMICÍDIO,2017,MAIO,302
RIO DE JANEIRO,ESTUPRO,2017,JUNHO,340
RIO DE JANEIRO,FURTO DE VEÍCULO,2017,JUNHO,1383
RIO DE JANEIRO,HOMICÍDIO DOLOSO,2017,JUNHO,361
RIO DE JANEIRO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JUNHO,2
RIO DE JANEIRO,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,JUNHO,8
RIO DE JANEIRO,ROUBO DE CARGA,2017,JUNHO,982
RIO DE JANEIRO,ROUBO DE VEÍCULO,2017,JUNHO,4551
RIO DE JANEIRO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JUNHO,16
RIO DE JANEIRO,TENTATIVA DE HOMICÍDIO,2017,JUNHO,302
RIO DE JANEIRO,ESTUPRO,2017,JULHO,332
RIO DE JANEIRO,FURTO DE VEÍCULO,2017,JULHO,1206
RIO DE JANEIRO,HOMICÍDIO DOLOSO,2017,JULHO,346
RIO DE JANEIRO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JULHO,1
RIO DE JANEIRO,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,JULHO,6
RIO DE JANEIRO,ROUBO DE CARGA,2017,JULHO,908
RIO DE JANEIRO,ROUBO DE VEÍCULO,2017,JULHO,4951
RIO DE JANEIRO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JULHO,21
RIO DE JANEIRO,TENTATIVA DE HOMICÍDIO,2017,JULHO,276
RIO DE JANEIRO,ESTUPRO,2017,AGOSTO,370
RIO DE JANEIRO,FURTO DE VEÍCULO,2017,AGOSTO,1318
RIO DE JANEIRO,HOMICÍDIO DOLOSO,2017,AGOSTO,376
RIO DE JANEIRO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,AGOSTO,4
RIO DE JANEIRO,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,AGOSTO,3
RIO DE JANEIRO,ROUBO DE CARGA,2017,AGOSTO,843
RIO DE JANEIRO,ROUBO DE VEÍCULO,2017,AGOSTO,4613
RIO DE JANEIRO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,AGOSTO,16
RIO DE JANEIRO,TENTATIVA DE HOMICÍDIO,2017,AGOSTO,320
RIO DE JANEIRO,ESTUPRO,2017,SETEMBRO,404
RIO DE JANEIRO,FURTO DE VEÍCULO,2017,SETEMBRO,1281
RIO DE JANEIRO,HOMICÍDIO DOLOSO,2017,SETEMBRO,422
RIO DE JANEIRO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,SETEMBRO,2
RIO DE JANEIRO,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,SETEMBRO,3
RIO DE JANEIRO,ROUBO DE CARGA,2017,SETEMBRO,677
RIO DE JANEIRO,ROUBO DE VEÍCULO,2017,SETEMBRO,4316
RIO DE JANEIRO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,SETEMBRO,12
RIO DE JANEIRO,TENTATIVA DE HOMICÍDIO,2017,SETEMBRO,316
RIO DE JANEIRO,ESTUPRO,2017,OUTUBRO,434
RIO DE JANEIRO,FURTO DE VEÍCULO,2017,OUTUBRO,1321
RIO DE JANEIRO,HOMICÍDIO DOLOSO,2017,OUTUBRO,440
RIO DE JANEIRO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,OUTUBRO,7
RIO DE JANEIRO,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,OUTUBRO,4
RIO DE JANEIRO,ROUBO DE CARGA,2017,OUTUBRO,901
RIO DE JANEIRO,ROUBO DE VEÍCULO,2017,OUTUBRO,4266
RIO DE JANEIRO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,OUTUBRO,16
RIO DE JANEIRO,TENTATIVA DE HOMICÍDIO,2017,OUTUBRO,331
RIO DE JANEIRO,ESTUPRO,2017,NOVEMBRO,420
RIO DE JANEIRO,FURTO DE VEÍCULO,2017,NOVEMBRO,1300
RIO DE JANEIRO,HOMICÍDIO DOLOSO,2017,NOVEMBRO,409
RIO DE JANEIRO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,NOVEMBRO,6
RIO DE JANEIRO,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,NOVEMBRO,8
RIO DE JANEIRO,ROUBO DE CARGA,2017,NOVEMBRO,937
RIO DE JANEIRO,ROUBO DE VEÍCULO,2017,NOVEMBRO,4197
RIO DE JANEIRO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,NOVEMBRO,16
RIO DE JANEIRO,TENTATIVA DE HOMICÍDIO,2017,NOVEMBRO,336
RIO DE JANEIRO,ESTUPRO,2017,DEZEMBRO,344
RIO DE JANEIRO,FURTO DE VEÍCULO,2017,DEZEMBRO,1213
RIO DE JANEIRO,HOMICÍDIO DOLOSO,2017,DEZEMBRO,402
RIO DE JANEIRO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,DEZEMBRO,4
RIO DE JANEIRO,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,DEZEMBRO,10
RIO DE JANEIRO,ROUBO DE CARGA,2017,DEZEMBRO,1153
RIO DE JANEIRO,ROUBO DE VEÍCULO,2017,DEZEMBRO,4491
RIO DE JANEIRO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,DEZEMBRO,14
RIO DE JANEIRO,TENTATIVA DE HOMICÍDIO,2017,DEZEMBRO,311
RIO GRANDE DO NORTE,ESTUPRO,2017,JANEIRO,9
RIO GRANDE DO NORTE,FURTO DE VEÍCULO,2017,JANEIRO,120
RIO GRANDE DO NORTE,HOMICÍDIO DOLOSO,2017,JANEIRO,172
RIO GRANDE DO NORTE,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JANEIRO,31
RIO GRANDE DO NORTE,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,JANEIRO,2
RIO GRANDE DO NORTE,ROUBO DE CARGA,2017,JANEIRO,10
RIO GRANDE DO NORTE,ROUBO DE VEÍCULO,2017,JANEIRO,509
RIO GRANDE DO NORTE,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JANEIRO,0
RIO GRANDE DO NORTE,TENTATIVA DE HOMICÍDIO,2017,JANEIRO,7
RIO GRANDE DO NORTE,ESTUPRO,2017,FEVEREIRO,8
RIO GRANDE DO NORTE,FURTO DE VEÍCULO,2017,FEVEREIRO,94
RIO GRANDE DO NORTE,HOMICÍDIO DOLOSO,2017,FEVEREIRO,152
RIO GRANDE DO NORTE,LESÃO CORPORAL SEGUIDA DE MORTE,2017,FEVEREIRO,28
RIO GRANDE DO NORTE,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,FEVEREIRO,3
RIO GRANDE DO NORTE,ROUBO DE CARGA,2017,FEVEREIRO,0
RIO GRANDE DO NORTE,ROUBO DE VEÍCULO,2017,FEVEREIRO,529
RIO GRANDE DO NORTE,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,FEVEREIRO,7
RIO GRANDE DO NORTE,TENTATIVA DE HOMICÍDIO,2017,FEVEREIRO,8
RIO GRANDE DO NORTE,ESTUPRO,2017,MARÇO,11
RIO GRANDE DO NORTE,FURTO DE VEÍCULO,2017,MARÇO,122
RIO GRANDE DO NORTE,HOMICÍDIO DOLOSO,2017,MARÇO,153
RIO GRANDE DO NORTE,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MARÇO,25
RIO GRANDE DO NORTE,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,MARÇO,0
RIO GRANDE DO NORTE,ROUBO DE CARGA,2017,MARÇO,0
RIO GRANDE DO NORTE,ROUBO DE VEÍCULO,2017,MARÇO,590
RIO GRANDE DO NORTE,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,MARÇO,5
RIO GRANDE DO NORTE,TENTATIVA DE HOMICÍDIO,2017,MARÇO,13
RIO GRANDE DO NORTE,ESTUPRO,2017,ABRIL,5
RIO GRANDE DO NORTE,FURTO DE VEÍCULO,2017,ABRIL,108
RIO GRANDE DO NORTE,HOMICÍDIO DOLOSO,2017,ABRIL,167
RIO GRANDE DO NORTE,LESÃO CORPORAL SEGUIDA DE MORTE,2017,ABRIL,30
RIO GRANDE DO NORTE,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,ABRIL,2
RIO GRANDE DO NORTE,ROUBO DE CARGA,2017,ABRIL,0
RIO GRANDE DO NORTE,ROUBO DE VEÍCULO,2017,ABRIL,587
RIO GRANDE DO NORTE,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,ABRIL,7
RIO GRANDE DO NORTE,TENTATIVA DE HOMICÍDIO,2017,ABRIL,7
RIO GRANDE DO NORTE,ESTUPRO,2017,MAIO,6
RIO GRANDE DO NORTE,FURTO DE VEÍCULO,2017,MAIO,122
RIO GRANDE DO NORTE,HOMICÍDIO DOLOSO,2017,MAIO,168
RIO GRANDE DO NORTE,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MAIO,20
RIO GRANDE DO NORTE,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,MAIO,1
RIO GRANDE DO NORTE,ROUBO DE CARGA,2017,MAIO,0
RIO GRANDE DO NORTE,ROUBO DE VEÍCULO,2017,MAIO,674
RIO GRANDE DO NORTE,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,MAIO,8
RIO GRANDE DO NORTE,TENTATIVA DE HOMICÍDIO,2017,MAIO,12
RIO GRANDE DO NORTE,ESTUPRO,2017,JUNHO,5
RIO GRANDE DO NORTE,FURTO DE VEÍCULO,2017,JUNHO,134
RIO GRANDE DO NORTE,HOMICÍDIO DOLOSO,2017,JUNHO,140
RIO GRANDE DO NORTE,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JUNHO,15
RIO GRANDE DO NORTE,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,JUNHO,2
RIO GRANDE DO NORTE,ROUBO DE CARGA,2017,JUNHO,10
RIO GRANDE DO NORTE,ROUBO DE VEÍCULO,2017,JUNHO,627
RIO GRANDE DO NORTE,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JUNHO,12
RIO GRANDE DO NORTE,TENTATIVA DE HOMICÍDIO,2017,JUNHO,7
RIO GRANDE DO NORTE,ESTUPRO,2017,JULHO,6
RIO GRANDE DO NORTE,FURTO DE VEÍCULO,2017,JULHO,131
RIO GRANDE DO NORTE,HOMICÍDIO DOLOSO,2017,JULHO,173
RIO GRANDE DO NORTE,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JULHO,24
RIO GRANDE DO NORTE,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,JULHO,3
RIO GRANDE DO NORTE,ROUBO DE CARGA,2017,JULHO,0
RIO GRANDE DO NORTE,ROUBO DE VEÍCULO,2017,JULHO,669
RIO GRANDE DO NORTE,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JULHO,10
RIO GRANDE DO NORTE,TENTATIVA DE HOMICÍDIO,2017,JULHO,9
RIO GRANDE DO NORTE,ESTUPRO,2017,AGOSTO,8
RIO GRANDE DO NORTE,FURTO DE VEÍCULO,2017,AGOSTO,115
RIO GRANDE DO NORTE,HOMICÍDIO DOLOSO,2017,AGOSTO,162
RIO GRANDE DO NORTE,LESÃO CORPORAL SEGUIDA DE MORTE,2017,AGOSTO,24
RIO GRANDE DO NORTE,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,AGOSTO,2
RIO GRANDE DO NORTE,ROUBO DE CARGA,2017,AGOSTO,0
RIO GRANDE DO NORTE,ROUBO DE VEÍCULO,2017,AGOSTO,673
RIO GRANDE DO NORTE,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,AGOSTO,5
RIO GRANDE DO NORTE,TENTATIVA DE HOMICÍDIO,2017,AGOSTO,5
RIO GRANDE DO NORTE,ESTUPRO,2017,SETEMBRO,5
RIO GRANDE DO NORTE,FURTO DE VEÍCULO,2017,SETEMBRO,103
RIO GRANDE DO NORTE,HOMICÍDIO DOLOSO,2017,SETEMBRO,170
RIO GRANDE DO NORTE,LESÃO CORPORAL SEGUIDA DE MORTE,2017,SETEMBRO,30
RIO GRANDE DO NORTE,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,SETEMBRO,1
RIO GRANDE DO NORTE,ROUBO DE CARGA,2017,SETEMBRO,0
RIO GRANDE DO NORTE,ROUBO DE VEÍCULO,2017,SETEMBRO,564
RIO GRANDE DO NORTE,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,SETEMBRO,5
RIO GRANDE DO NORTE,TENTATIVA DE HOMICÍDIO,2017,SETEMBRO,3
RIO GRANDE DO NORTE,ESTUPRO,2017,OUTUBRO,10
RIO GRANDE DO NORTE,FURTO DE VEÍCULO,2017,OUTUBRO,106
RIO GRANDE DO NORTE,HOMICÍDIO DOLOSO,2017,OUTUBRO,130
RIO GRANDE DO NORTE,LESÃO CORPORAL SEGUIDA DE MORTE,2017,OUTUBRO,22
RIO GRANDE DO NORTE,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,OUTUBRO,0
RIO GRANDE DO NORTE,ROUBO DE CARGA,2017,OUTUBRO,0
RIO GRANDE DO NORTE,ROUBO DE VEÍCULO,2017,OUTUBRO,443
RIO GRANDE DO NORTE,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,OUTUBRO,5
RIO GRANDE DO NORTE,TENTATIVA DE HOMICÍDIO,2017,OUTUBRO,1
RIO GRANDE DO NORTE,ESTUPRO,2017,NOVEMBRO,6
RIO GRANDE DO NORTE,FURTO DE VEÍCULO,2017,NOVEMBRO,90
RIO GRANDE DO NORTE,HOMICÍDIO DOLOSO,2017,NOVEMBRO,121
RIO GRANDE DO NORTE,LESÃO CORPORAL SEGUIDA DE MORTE,2017,NOVEMBRO,20
RIO GRANDE DO NORTE,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,NOVEMBRO,0
RIO GRANDE DO NORTE,ROUBO DE CARGA,2017,NOVEMBRO,0
RIO GRANDE DO NORTE,ROUBO DE VEÍCULO,2017,NOVEMBRO,478
RIO GRANDE DO NORTE,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,NOVEMBRO,10
RIO GRANDE DO NORTE,TENTATIVA DE HOMICÍDIO,2017,NOVEMBRO,1
RIO GRANDE DO NORTE,ESTUPRO,2017,DEZEMBRO,10
RIO GRANDE DO NORTE,FURTO DE VEÍCULO,2017,DEZEMBRO,84
RIO GRANDE DO NORTE,HOMICÍDIO DOLOSO,2017,DEZEMBRO,154
RIO GRANDE DO NORTE,LESÃO CORPORAL SEGUIDA DE MORTE,2017,DEZEMBRO,32
RIO GRANDE DO NORTE,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,DEZEMBRO,0
RIO GRANDE DO NORTE,ROUBO DE CARGA,2017,DEZEMBRO,0
RIO GRANDE DO NORTE,ROUBO DE VEÍCULO,2017,DEZEMBRO,649
RIO GRANDE DO NORTE,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,DEZEMBRO,9
RIO GRANDE DO NORTE,TENTATIVA DE HOMICÍDIO,2017,DEZEMBRO,2
RIO GRANDE DO SUL,ESTUPRO,2017,JANEIRO,500
RIO GRANDE DO SUL,FURTO DE VEÍCULO,2017,JANEIRO,1548
RIO GRANDE DO SUL,HOMICÍDIO DOLOSO,2017,JANEIRO,316
RIO GRANDE DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JANEIRO,2
RIO GRANDE DO SUL,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,JANEIRO,6
RIO GRANDE DO SUL,ROUBO DE CARGA,2017,JANEIRO,23
RIO GRANDE DO SUL,ROUBO DE VEÍCULO,2017,JANEIRO,1756
RIO GRANDE DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JANEIRO,25
RIO GRANDE DO SUL,TENTATIVA DE HOMICÍDIO,2017,JANEIRO,391
RIO GRANDE DO SUL,ESTUPRO,2017,FEVEREIRO,380
RIO GRANDE DO SUL,FURTO DE VEÍCULO,2017,FEVEREIRO,1374
RIO GRANDE DO SUL,HOMICÍDIO DOLOSO,2017,FEVEREIRO,267
RIO GRANDE DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,FEVEREIRO,1
RIO GRANDE DO SUL,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,FEVEREIRO,8
RIO GRANDE DO SUL,ROUBO DE CARGA,2017,FEVEREIRO,30
RIO GRANDE DO SUL,ROUBO DE VEÍCULO,2017,FEVEREIRO,1619
RIO GRANDE DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,FEVEREIRO,13
RIO GRANDE DO SUL,TENTATIVA DE HOMICÍDIO,2017,FEVEREIRO,310
RIO GRANDE DO SUL,ESTUPRO,2017,MARÇO,410
RIO GRANDE DO SUL,FURTO DE VEÍCULO,2017,MARÇO,1522
RIO GRANDE DO SUL,HOMICÍDIO DOLOSO,2017,MARÇO,253
RIO GRANDE DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MARÇO,4
RIO GRANDE DO SUL,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,MARÇO,8
RIO GRANDE DO SUL,ROUBO DE CARGA,2017,MARÇO,36
RIO GRANDE DO SUL,ROUBO DE VEÍCULO,2017,MARÇO,1757
RIO GRANDE DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,MARÇO,9
RIO GRANDE DO SUL,TENTATIVA DE HOMICÍDIO,2017,MARÇO,322
RIO GRANDE DO SUL,ESTUPRO,2017,ABRIL,363
RIO GRANDE DO SUL,FURTO DE VEÍCULO,2017,ABRIL,1457
RIO GRANDE DO SUL,HOMICÍDIO DOLOSO,2017,ABRIL,225
RIO GRANDE DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,ABRIL,1
RIO GRANDE DO SUL,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,ABRIL,7
RIO GRANDE DO SUL,ROUBO DE CARGA,2017,ABRIL,26
RIO GRANDE DO SUL,ROUBO DE VEÍCULO,2017,ABRIL,1517
RIO GRANDE DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,ABRIL,9
RIO GRANDE DO SUL,TENTATIVA DE HOMICÍDIO,2017,ABRIL,323
RIO GRANDE DO SUL,ESTUPRO,2017,MAIO,362
RIO GRANDE DO SUL,FURTO DE VEÍCULO,2017,MAIO,1579
RIO GRANDE DO SUL,HOMICÍDIO DOLOSO,2017,MAIO,212
RIO GRANDE DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MAIO,4
RIO GRANDE DO SUL,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,MAIO,1
RIO GRANDE DO SUL,ROUBO DE CARGA,2017,MAIO,23
RIO GRANDE DO SUL,ROUBO DE VEÍCULO,2017,MAIO,1517
RIO GRANDE DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,MAIO,9
RIO GRANDE DO SUL,TENTATIVA DE HOMICÍDIO,2017,MAIO,278
RIO GRANDE DO SUL,ESTUPRO,2017,JUNHO,380
RIO GRANDE DO SUL,FURTO DE VEÍCULO,2017,JUNHO,1257
RIO GRANDE DO SUL,HOMICÍDIO DOLOSO,2017,JUNHO,211
RIO GRANDE DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JUNHO,2
RIO GRANDE DO SUL,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,JUNHO,5
RIO GRANDE DO SUL,ROUBO DE CARGA,2017,JUNHO,35
RIO GRANDE DO SUL,ROUBO DE VEÍCULO,2017,JUNHO,1375
RIO GRANDE DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JUNHO,12
RIO GRANDE DO SUL,TENTATIVA DE HOMICÍDIO,2017,JUNHO,269
RIO GRANDE DO SUL,ESTUPRO,2017,JULHO,367
RIO GRANDE DO SUL,FURTO DE VEÍCULO,2017,JULHO,1393
RIO GRANDE DO SUL,HOMICÍDIO DOLOSO,2017,JULHO,178
RIO GRANDE DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JULHO,2
RIO GRANDE DO SUL,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,JULHO,6
RIO GRANDE DO SUL,ROUBO DE CARGA,2017,JULHO,30
RIO GRANDE DO SUL,ROUBO DE VEÍCULO,2017,JULHO,1342
RIO GRANDE DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JULHO,6
RIO GRANDE DO SUL,TENTATIVA DE HOMICÍDIO,2017,JULHO,307
RIO GRANDE DO SUL,ESTUPRO,2017,AGOSTO,448
RIO GRANDE DO SUL,FURTO DE VEÍCULO,2017,AGOSTO,1343
RIO GRANDE DO SUL,HOMICÍDIO DOLOSO,2017,AGOSTO,186
RIO GRANDE DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,AGOSTO,3
RIO GRANDE DO SUL,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,AGOSTO,5
RIO GRANDE DO SUL,ROUBO DE CARGA,2017,AGOSTO,43
RIO GRANDE DO SUL,ROUBO DE VEÍCULO,2017,AGOSTO,1355
RIO GRANDE DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,AGOSTO,9
RIO GRANDE DO SUL,TENTATIVA DE HOMICÍDIO,2017,AGOSTO,285
RIO GRANDE DO SUL,ESTUPRO,2017,SETEMBRO,450
RIO GRANDE DO SUL,FURTO DE VEÍCULO,2017,SETEMBRO,1341
RIO GRANDE DO SUL,HOMICÍDIO DOLOSO,2017,SETEMBRO,243
RIO GRANDE DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,SETEMBRO,3
RIO GRANDE DO SUL,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,SETEMBRO,6
RIO GRANDE DO SUL,ROUBO DE CARGA,2017,SETEMBRO,37
RIO GRANDE DO SUL,ROUBO DE VEÍCULO,2017,SETEMBRO,1287
RIO GRANDE DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,SETEMBRO,12
RIO GRANDE DO SUL,TENTATIVA DE HOMICÍDIO,2017,SETEMBRO,345
RIO GRANDE DO SUL,ESTUPRO,2017,OUTUBRO,474
RIO GRANDE DO SUL,FURTO DE VEÍCULO,2017,OUTUBRO,1426
RIO GRANDE DO SUL,HOMICÍDIO DOLOSO,2017,OUTUBRO,192
RIO GRANDE DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,OUTUBRO,4
RIO GRANDE DO SUL,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,OUTUBRO,5
RIO GRANDE DO SUL,ROUBO DE CARGA,2017,OUTUBRO,42
RIO GRANDE DO SUL,ROUBO DE VEÍCULO,2017,OUTUBRO,1489
RIO GRANDE DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,OUTUBRO,9
RIO GRANDE DO SUL,TENTATIVA DE HOMICÍDIO,2017,OUTUBRO,300
RIO GRANDE DO SUL,ESTUPRO,2017,NOVEMBRO,469
RIO GRANDE DO SUL,FURTO DE VEÍCULO,2017,NOVEMBRO,1314
RIO GRANDE DO SUL,HOMICÍDIO DOLOSO,2017,NOVEMBRO,197
RIO GRANDE DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,NOVEMBRO,2
RIO GRANDE DO SUL,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,NOVEMBRO,8
RIO GRANDE DO SUL,ROUBO DE CARGA,2017,NOVEMBRO,32
RIO GRANDE DO SUL,ROUBO DE VEÍCULO,2017,NOVEMBRO,1524
RIO GRANDE DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,NOVEMBRO,9
RIO GRANDE DO SUL,TENTATIVA DE HOMICÍDIO,2017,NOVEMBRO,301
RIO GRANDE DO SUL,ESTUPRO,2017,DEZEMBRO,534
RIO GRANDE DO SUL,FURTO DE VEÍCULO,2017,DEZEMBRO,1339
RIO GRANDE DO SUL,HOMICÍDIO DOLOSO,2017,DEZEMBRO,228
RIO GRANDE DO SUL,LESÃO CORPORAL SEGUIDA DE MORTE,2017,DEZEMBRO,6
RIO GRANDE DO SUL,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,DEZEMBRO,3
RIO GRANDE DO SUL,ROUBO DE CARGA,2017,DEZEMBRO,57
RIO GRANDE DO SUL,ROUBO DE VEÍCULO,2017,DEZEMBRO,1321
RIO GRANDE DO SUL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,DEZEMBRO,9
RIO GRANDE DO SUL,TENTATIVA DE HOMICÍDIO,2017,DEZEMBRO,325
RONDÔNIA,ESTUPRO,2017,JANEIRO,69
RONDÔNIA,FURTO DE VEÍCULO,2017,JANEIRO,242
RONDÔNIA,HOMICÍDIO DOLOSO,2017,JANEIRO,40
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JANEIRO,0
RONDÔNIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,JANEIRO,0
RONDÔNIA,ROUBO DE CARGA,2017,JANEIRO,0
RONDÔNIA,ROUBO DE VEÍCULO,2017,JANEIRO,146
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JANEIRO,1
